"Plot Title: 20970093"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20970093, SEN S/N: 20970093)","Coupler Detached (LGR S/N: 20970093)","Coupler Attached (LGR S/N: 20970093)","Host Connected (LGR S/N: 20970093)","Stopped (LGR S/N: 20970093)","End Of File (LGR S/N: 20970093)"
1212,10/13/23 10:50:00 AM,23.280,,,,,
1213,10/13/23 11:00:00 AM,23.304,,,,,
1214,10/13/23 11:10:00 AM,23.328,,,,,
1215,10/13/23 11:20:00 AM,23.352,,,,,
1216,10/13/23 11:30:00 AM,23.352,,,,,
1217,10/13/23 11:40:00 AM,23.448,,,,,
1218,10/13/23 11:50:00 AM,23.497,,,,,
1219,10/13/23 12:00:00 PM,23.472,,,,,
1220,10/13/23 12:10:00 PM,23.448,,,,,
1221,10/13/23 12:20:00 PM,23.424,,,,,
1222,10/13/23 12:30:00 PM,23.448,,,,,
1223,10/13/23 12:40:00 PM,23.497,,,,,
1224,10/13/23 12:50:00 PM,23.497,,,,,
1225,10/13/23 01:00:00 PM,23.497,,,,,
1226,10/13/23 01:10:00 PM,23.472,,,,,
1227,10/13/23 01:20:00 PM,23.472,,,,,
1228,10/13/23 01:30:00 PM,23.448,,,,,
1229,10/13/23 01:40:00 PM,23.472,,,,,
1230,10/13/23 01:50:00 PM,23.497,,,,,
1231,10/13/23 02:00:00 PM,23.497,,,,,
1232,10/13/23 02:10:00 PM,23.472,,,,,
1233,10/13/23 02:20:00 PM,23.472,,,,,
1234,10/13/23 02:30:00 PM,23.472,,,,,
1235,10/13/23 02:40:00 PM,23.472,,,,,
1236,10/13/23 02:50:00 PM,23.472,,,,,
1237,10/13/23 03:00:00 PM,23.448,,,,,
1238,10/13/23 03:10:00 PM,23.448,,,,,
1239,10/13/23 03:20:00 PM,23.448,,,,,
1240,10/13/23 03:30:00 PM,23.448,,,,,
1241,10/13/23 03:40:00 PM,23.400,,,,,
1242,10/13/23 03:50:00 PM,23.376,,,,,
1243,10/13/23 04:00:00 PM,23.376,,,,,
1244,10/13/23 04:10:00 PM,23.376,,,,,
1245,10/13/23 04:20:00 PM,23.376,,,,,
1246,10/13/23 04:30:00 PM,23.352,,,,,
1247,10/13/23 04:40:00 PM,23.352,,,,,
1248,10/13/23 04:50:00 PM,23.328,,,,,
1249,10/13/23 05:00:00 PM,23.304,,,,,
1250,10/13/23 05:10:00 PM,23.304,,,,,
1251,10/13/23 05:20:00 PM,23.280,,,,,
1252,10/13/23 05:30:00 PM,23.256,,,,,
1253,10/13/23 05:40:00 PM,23.256,,,,,
1254,10/13/23 05:50:00 PM,23.232,,,,,
1255,10/13/23 06:00:00 PM,23.208,,,,,
1256,10/13/23 06:10:00 PM,23.208,,,,,
1257,10/13/23 06:20:00 PM,23.184,,,,,
1258,10/13/23 06:30:00 PM,23.184,,,,,
1259,10/13/23 06:40:00 PM,23.160,,,,,
1260,10/13/23 06:50:00 PM,23.160,,,,,
1261,10/13/23 07:00:00 PM,23.160,,,,,
1262,10/13/23 07:10:00 PM,23.160,,,,,
1263,10/13/23 07:20:00 PM,23.136,,,,,
1264,10/13/23 07:30:00 PM,23.136,,,,,
1265,10/13/23 07:40:00 PM,23.136,,,,,
1266,10/13/23 07:50:00 PM,23.136,,,,,
1267,10/13/23 08:00:00 PM,23.112,,,,,
1268,10/13/23 08:10:00 PM,23.112,,,,,
1269,10/13/23 08:20:00 PM,23.112,,,,,
1270,10/13/23 08:30:00 PM,23.112,,,,,
1271,10/13/23 08:40:00 PM,23.112,,,,,
1272,10/13/23 08:50:00 PM,23.112,,,,,
1273,10/13/23 09:00:00 PM,23.112,,,,,
1274,10/13/23 09:10:00 PM,23.112,,,,,
1275,10/13/23 09:20:00 PM,23.112,,,,,
1276,10/13/23 09:30:00 PM,23.088,,,,,
1277,10/13/23 09:40:00 PM,23.088,,,,,
1278,10/13/23 09:50:00 PM,23.088,,,,,
1279,10/13/23 10:00:00 PM,23.088,,,,,
1280,10/13/23 10:10:00 PM,23.088,,,,,
1281,10/13/23 10:20:00 PM,23.088,,,,,
1282,10/13/23 10:30:00 PM,23.088,,,,,
1283,10/13/23 10:40:00 PM,23.088,,,,,
1284,10/13/23 10:50:00 PM,23.088,,,,,
1285,10/13/23 11:00:00 PM,23.088,,,,,
1286,10/13/23 11:10:00 PM,23.088,,,,,
1287,10/13/23 11:20:00 PM,23.088,,,,,
1288,10/13/23 11:30:00 PM,23.088,,,,,
1289,10/13/23 11:40:00 PM,23.088,,,,,
1290,10/13/23 11:50:00 PM,23.088,,,,,
1291,10/14/23 12:00:00 AM,23.088,,,,,
1292,10/14/23 12:10:00 AM,23.064,,,,,
1293,10/14/23 12:20:00 AM,23.088,,,,,
1294,10/14/23 12:30:00 AM,23.064,,,,,
1295,10/14/23 12:40:00 AM,23.064,,,,,
1296,10/14/23 12:50:00 AM,23.064,,,,,
1297,10/14/23 01:00:00 AM,23.064,,,,,
1298,10/14/23 01:10:00 AM,23.064,,,,,
1299,10/14/23 01:20:00 AM,23.064,,,,,
1300,10/14/23 01:30:00 AM,23.064,,,,,
1301,10/14/23 01:40:00 AM,23.064,,,,,
1302,10/14/23 01:50:00 AM,23.064,,,,,
1303,10/14/23 02:00:00 AM,23.064,,,,,
1304,10/14/23 02:10:00 AM,23.064,,,,,
1305,10/14/23 02:20:00 AM,23.064,,,,,
1306,10/14/23 02:30:00 AM,23.064,,,,,
1307,10/14/23 02:40:00 AM,23.064,,,,,
1308,10/14/23 02:50:00 AM,23.208,,,,,
1309,10/14/23 03:00:00 AM,24.219,,,,,
1310,10/14/23 03:10:00 AM,24.677,,,,,
1311,10/14/23 03:20:00 AM,24.436,,,,,
1312,10/14/23 03:30:00 AM,25.890,,,,,
1313,10/14/23 03:40:00 AM,27.235,,,,,
1314,10/14/23 03:50:00 AM,26.916,,,,,
1315,10/14/23 04:00:00 AM,26.182,,,,,
1316,10/14/23 04:10:00 AM,25.598,,,,,
1317,10/14/23 04:20:00 AM,24.460,,,,,
1318,10/14/23 04:30:00 AM,23.521,,,,,
1319,10/14/23 04:40:00 AM,23.208,,,,,
1320,10/14/23 04:50:00 AM,23.184,,,,,
1321,10/14/23 05:00:00 AM,23.160,,,,,
1322,10/14/23 05:10:00 AM,23.160,,,,,
1323,10/14/23 05:20:00 AM,23.136,,,,,
1324,10/14/23 05:30:00 AM,23.112,,,,,
1325,10/14/23 05:40:00 AM,23.112,,,,,
1326,10/14/23 05:50:00 AM,23.112,,,,,
1327,10/14/23 06:00:00 AM,23.112,,,,,
1328,10/14/23 06:10:00 AM,23.112,,,,,
1329,10/14/23 06:20:00 AM,23.136,,,,,
1330,10/14/23 06:30:00 AM,23.160,,,,,
1331,10/14/23 06:40:00 AM,23.184,,,,,
1332,10/14/23 06:50:00 AM,23.232,,,,,
1333,10/14/23 07:00:00 AM,23.280,,,,,
1334,10/14/23 07:10:00 AM,23.328,,,,,
1335,10/14/23 07:20:00 AM,23.400,,,,,
1336,10/14/23 07:30:00 AM,23.448,,,,,
1337,10/14/23 07:40:00 AM,23.521,,,,,
1338,10/14/23 07:50:00 AM,23.545,,,,,
1339,10/14/23 08:00:00 AM,23.593,,,,,
1340,10/14/23 08:10:00 AM,23.641,,,,,
1341,10/14/23 08:20:00 AM,23.665,,,,,
1342,10/14/23 08:30:00 AM,23.713,,,,,
1343,10/14/23 08:40:00 AM,23.761,,,,,
1344,10/14/23 08:50:00 AM,23.785,,,,,
1345,10/14/23 09:00:00 AM,23.809,,,,,
1346,10/14/23 09:10:00 AM,23.833,,,,,
1347,10/14/23 09:20:00 AM,23.857,,,,,
1348,10/14/23 09:30:00 AM,23.881,,,,,
1349,10/14/23 09:40:00 AM,23.905,,,,,
1350,10/14/23 09:50:00 AM,23.905,,,,,
1351,10/14/23 10:00:00 AM,23.881,,,,,
1352,10/14/23 10:10:00 AM,23.881,,,,,
1353,10/14/23 10:20:00 AM,23.881,,,,,
1354,10/14/23 10:30:00 AM,23.881,,,,,
1355,10/14/23 10:40:00 AM,23.881,,,,,
1356,10/14/23 10:50:00 AM,23.881,,,,,
1357,10/14/23 11:00:00 AM,23.881,,,,,
1358,10/14/23 11:10:00 AM,23.857,,,,,
1359,10/14/23 11:20:00 AM,23.857,,,,,
1360,10/14/23 11:30:00 AM,23.857,,,,,
1361,10/14/23 11:40:00 AM,23.881,,,,,
1362,10/14/23 11:50:00 AM,23.881,,,,,
1363,10/14/23 12:00:00 PM,23.857,,,,,
1364,10/14/23 12:10:00 PM,23.881,,,,,
1365,10/14/23 12:20:00 PM,23.857,,,,,
1366,10/14/23 12:30:00 PM,23.857,,,,,
1367,10/14/23 12:40:00 PM,23.881,,,,,
1368,10/14/23 12:50:00 PM,23.881,,,,,
1369,10/14/23 01:00:00 PM,23.857,,,,,
1370,10/14/23 01:10:00 PM,23.857,,,,,
1371,10/14/23 01:20:00 PM,23.881,,,,,
1372,10/14/23 01:30:00 PM,23.857,,,,,
1373,10/14/23 01:40:00 PM,23.857,,,,,
1374,10/14/23 01:50:00 PM,23.833,,,,,
1375,10/14/23 02:00:00 PM,23.833,,,,,
1376,10/14/23 02:10:00 PM,23.833,,,,,
1377,10/14/23 02:20:00 PM,23.809,,,,,
1378,10/14/23 02:30:00 PM,23.809,,,,,
1379,10/14/23 02:40:00 PM,23.809,,,,,
1380,10/14/23 02:50:00 PM,23.785,,,,,
1381,10/14/23 03:00:00 PM,23.785,,,,,
1382,10/14/23 03:10:00 PM,23.761,,,,,
1383,10/14/23 03:20:00 PM,23.761,,,,,
1384,10/14/23 03:30:00 PM,23.761,,,,,
1385,10/14/23 03:40:00 PM,23.761,,,,,
1386,10/14/23 03:50:00 PM,23.737,,,,,
1387,10/14/23 04:00:00 PM,23.689,,,,,
1388,10/14/23 04:10:00 PM,23.665,,,,,
1389,10/14/23 04:20:00 PM,23.641,,,,,
1390,10/14/23 04:30:00 PM,23.617,,,,,
1391,10/14/23 04:40:00 PM,23.593,,,,,
1392,10/14/23 04:50:00 PM,23.569,,,,,
1393,10/14/23 05:00:00 PM,23.545,,,,,
1394,10/14/23 05:10:00 PM,23.521,,,,,
1395,10/14/23 05:20:00 PM,23.497,,,,,
1396,10/14/23 05:30:00 PM,23.472,,,,,
1397,10/14/23 05:40:00 PM,23.448,,,,,
1398,10/14/23 05:50:00 PM,23.448,,,,,
1399,10/14/23 06:00:00 PM,23.424,,,,,
1400,10/14/23 06:10:00 PM,23.400,,,,,
1401,10/14/23 06:20:00 PM,23.400,,,,,
1402,10/14/23 06:30:00 PM,23.400,,,,,
1403,10/14/23 06:40:00 PM,23.376,,,,,
1404,10/14/23 06:50:00 PM,23.376,,,,,
1405,10/14/23 07:00:00 PM,23.352,,,,,
1406,10/14/23 07:10:00 PM,23.352,,,,,
1407,10/14/23 07:20:00 PM,23.352,,,,,
1408,10/14/23 07:30:00 PM,23.328,,,,,
1409,10/14/23 07:40:00 PM,23.328,,,,,
1410,10/14/23 07:50:00 PM,23.328,,,,,
1411,10/14/23 08:00:00 PM,23.304,,,,,
1412,10/14/23 08:10:00 PM,23.304,,,,,
1413,10/14/23 08:20:00 PM,23.304,,,,,
1414,10/14/23 08:30:00 PM,23.304,,,,,
1415,10/14/23 08:40:00 PM,23.280,,,,,
1416,10/14/23 08:50:00 PM,23.280,,,,,
1417,10/14/23 09:00:00 PM,23.280,,,,,
1418,10/14/23 09:10:00 PM,23.256,,,,,
1419,10/14/23 09:20:00 PM,23.256,,,,,
1420,10/14/23 09:30:00 PM,23.256,,,,,
1421,10/14/23 09:40:00 PM,23.256,,,,,
1422,10/14/23 09:50:00 PM,23.232,,,,,
1423,10/14/23 10:00:00 PM,23.232,,,,,
1424,10/14/23 10:10:00 PM,23.232,,,,,
1425,10/14/23 10:20:00 PM,23.232,,,,,
1426,10/14/23 10:30:00 PM,23.208,,,,,
1427,10/14/23 10:40:00 PM,23.208,,,,,
1428,10/14/23 10:50:00 PM,23.208,,,,,
1429,10/14/23 11:00:00 PM,23.208,,,,,
1430,10/14/23 11:10:00 PM,23.208,,,,,
1431,10/14/23 11:20:00 PM,23.184,,,,,
1432,10/14/23 11:30:00 PM,23.184,,,,,
1433,10/14/23 11:40:00 PM,23.184,,,,,
1434,10/14/23 11:50:00 PM,23.184,,,,,
1435,10/15/23 12:00:00 AM,23.184,,,,,
1436,10/15/23 12:10:00 AM,23.160,,,,,
1437,10/15/23 12:20:00 AM,23.160,,,,,
1438,10/15/23 12:30:00 AM,23.160,,,,,
1439,10/15/23 12:40:00 AM,23.160,,,,,
1440,10/15/23 12:50:00 AM,23.160,,,,,
1441,10/15/23 01:00:00 AM,23.160,,,,,
1442,10/15/23 01:10:00 AM,23.160,,,,,
1443,10/15/23 01:20:00 AM,23.160,,,,,
1444,10/15/23 01:30:00 AM,23.160,,,,,
1445,10/15/23 01:40:00 AM,23.160,,,,,
1446,10/15/23 01:50:00 AM,23.160,,,,,
1447,10/15/23 02:00:00 AM,23.160,,,,,
1448,10/15/23 02:10:00 AM,23.160,,,,,
1449,10/15/23 02:20:00 AM,23.160,,,,,
1450,10/15/23 02:30:00 AM,23.160,,,,,
1451,10/15/23 02:40:00 AM,23.521,,,,,
1452,10/15/23 02:50:00 AM,26.207,,,,,
1453,10/15/23 03:00:00 AM,28.122,,,,,
1454,10/15/23 03:10:00 AM,28.072,,,,,
1455,10/15/23 03:20:00 AM,28.766,,,,,
1456,10/15/23 03:30:00 AM,29.115,,,,,
1457,10/15/23 03:40:00 AM,29.690,,,,,
1458,10/15/23 03:50:00 AM,30.849,,,,,
1459,10/15/23 04:00:00 AM,30.950,,,,,
1460,10/15/23 04:10:00 AM,30.748,,,,,
1461,10/15/23 04:20:00 AM,30.672,,,,,
1462,10/15/23 04:30:00 AM,30.419,,,,,
1463,10/15/23 04:40:00 AM,30.343,,,,,
1464,10/15/23 04:50:00 AM,30.469,,,,,
1465,10/15/23 05:00:00 AM,30.520,,,,,
1466,10/15/23 05:10:00 AM,30.419,,,,,
1467,10/15/23 05:20:00 AM,29.865,,,,,
1468,10/15/23 05:30:00 AM,30.318,,,,,
1469,10/15/23 05:40:00 AM,29.615,,,,,
1470,10/15/23 05:50:00 AM,26.158,,,,,
1471,10/15/23 06:00:00 AM,24.532,,,,,
1472,10/15/23 06:10:00 AM,24.484,,,,,
1473,10/15/23 06:20:00 AM,24.677,,,,,
1474,10/15/23 06:30:00 AM,24.847,,,,,
1475,10/15/23 06:40:00 AM,24.871,,,,,
1476,10/15/23 06:50:00 AM,24.823,,,,,
1477,10/15/23 07:00:00 AM,24.750,,,,,
1478,10/15/23 07:10:00 AM,24.677,,,,,
1479,10/15/23 07:20:00 AM,24.629,,,,,
1480,10/15/23 07:30:00 AM,24.581,,,,,
1481,10/15/23 07:40:00 AM,24.557,,,,,
1482,10/15/23 07:50:00 AM,24.532,,,,,
1483,10/15/23 08:00:00 AM,24.532,,,,,
1484,10/15/23 08:10:00 AM,24.508,,,,,
1485,10/15/23 08:20:00 AM,24.508,,,,,
1486,10/15/23 08:30:00 AM,24.508,,,,,
1487,10/15/23 08:40:00 AM,24.508,,,,,
1488,10/15/23 08:50:00 AM,24.484,,,,,
1489,10/15/23 09:00:00 AM,24.484,,,,,
1490,10/15/23 09:10:00 AM,24.484,,,,,
1491,10/15/23 09:20:00 AM,24.460,,,,,
1492,10/15/23 09:30:00 AM,24.460,,,,,
1493,10/15/23 09:40:00 AM,24.436,,,,,
1494,10/15/23 09:50:00 AM,24.436,,,,,
1495,10/15/23 10:00:00 AM,24.412,,,,,
1496,10/15/23 10:10:00 AM,24.388,,,,,
1497,10/15/23 10:20:00 AM,24.388,,,,,
1498,10/15/23 10:30:00 AM,24.388,,,,,
1499,10/15/23 10:40:00 AM,24.363,,,,,
1500,10/15/23 10:50:00 AM,24.363,,,,,
1501,10/15/23 11:00:00 AM,24.388,,,,,
1502,10/15/23 11:10:00 AM,24.363,,,,,
1503,10/15/23 11:20:00 AM,24.315,,,,,
1504,10/15/23 11:30:00 AM,24.291,,,,,
1505,10/15/23 11:40:00 AM,24.291,,,,,
1506,10/15/23 11:50:00 AM,24.363,,,,,
1507,10/15/23 12:00:00 PM,24.315,,,,,
1508,10/15/23 12:10:00 PM,24.315,,,,,
1509,10/15/23 12:20:00 PM,24.291,,,,,
1510,10/15/23 12:30:00 PM,24.291,,,,,
1511,10/15/23 12:40:00 PM,24.267,,,,,
1512,10/15/23 12:50:00 PM,24.267,,,,,
1513,10/15/23 01:00:00 PM,24.267,,,,,
1514,10/15/23 01:10:00 PM,24.315,,,,,
1515,10/15/23 01:20:00 PM,24.267,,,,,
1516,10/15/23 01:30:00 PM,24.267,,,,,
1517,10/15/23 01:40:00 PM,24.219,,,,,
1518,10/15/23 01:50:00 PM,24.243,,,,,
1519,10/15/23 02:00:00 PM,24.219,,,,,
1520,10/15/23 02:10:00 PM,24.219,,,,,
1521,10/15/23 02:20:00 PM,24.171,,,,,
1522,10/15/23 02:30:00 PM,24.171,,,,,
1523,10/15/23 02:40:00 PM,24.146,,,,,
1524,10/15/23 02:50:00 PM,24.122,,,,,
1525,10/15/23 03:00:00 PM,24.074,,,,,
1526,10/15/23 03:10:00 PM,24.050,,,,,
1527,10/15/23 03:20:00 PM,24.026,,,,,
1528,10/15/23 03:30:00 PM,23.978,,,,,
1529,10/15/23 03:40:00 PM,23.954,,,,,
1530,10/15/23 03:50:00 PM,23.930,,,,,
1531,10/15/23 04:00:00 PM,23.905,,,,,
1532,10/15/23 04:10:00 PM,23.881,,,,,
1533,10/15/23 04:20:00 PM,23.857,,,,,
1534,10/15/23 04:30:00 PM,23.833,,,,,
1535,10/15/23 04:40:00 PM,23.833,,,,,
1536,10/15/23 04:50:00 PM,23.809,,,,,
1537,10/15/23 05:00:00 PM,23.785,,,,,
1538,10/15/23 05:10:00 PM,23.761,,,,,
1539,10/15/23 05:20:00 PM,23.737,,,,,
1540,10/15/23 05:30:00 PM,23.737,,,,,
1541,10/15/23 05:40:00 PM,23.713,,,,,
1542,10/15/23 05:50:00 PM,23.689,,,,,
1543,10/15/23 06:00:00 PM,23.665,,,,,
1544,10/15/23 06:10:00 PM,23.665,,,,,
1545,10/15/23 06:20:00 PM,23.641,,,,,
1546,10/15/23 06:30:00 PM,23.617,,,,,
1547,10/15/23 06:40:00 PM,23.593,,,,,
1548,10/15/23 06:50:00 PM,23.593,,,,,
1549,10/15/23 07:00:00 PM,23.569,,,,,
1550,10/15/23 07:10:00 PM,23.569,,,,,
1551,10/15/23 07:20:00 PM,23.545,,,,,
1552,10/15/23 07:30:00 PM,23.545,,,,,
1553,10/15/23 07:40:00 PM,23.521,,,,,
1554,10/15/23 07:50:00 PM,23.521,,,,,
1555,10/15/23 08:00:00 PM,23.497,,,,,
1556,10/15/23 08:10:00 PM,23.497,,,,,
1557,10/15/23 08:20:00 PM,23.497,,,,,
1558,10/15/23 08:30:00 PM,23.472,,,,,
1559,10/15/23 08:40:00 PM,23.472,,,,,
1560,10/15/23 08:50:00 PM,23.448,,,,,
1561,10/15/23 09:00:00 PM,23.448,,,,,
1562,10/15/23 09:10:00 PM,23.448,,,,,
1563,10/15/23 09:20:00 PM,23.424,,,,,
1564,10/15/23 09:30:00 PM,23.424,,,,,
1565,10/15/23 09:40:00 PM,23.424,,,,,
1566,10/15/23 09:50:00 PM,23.400,,,,,
1567,10/15/23 10:00:00 PM,23.400,,,,,
1568,10/15/23 10:10:00 PM,23.400,,,,,
1569,10/15/23 10:20:00 PM,23.400,,,,,
1570,10/15/23 10:30:00 PM,23.376,,,,,
1571,10/15/23 10:40:00 PM,23.376,,,,,
1572,10/15/23 10:50:00 PM,23.376,,,,,
1573,10/15/23 11:00:00 PM,23.352,,,,,
1574,10/15/23 11:10:00 PM,23.352,,,,,
1575,10/15/23 11:20:00 PM,23.352,,,,,
1576,10/15/23 11:30:00 PM,23.352,,,,,
1577,10/15/23 11:40:00 PM,23.328,,,,,
1578,10/15/23 11:50:00 PM,23.328,,,,,
1579,10/16/23 12:00:00 AM,23.328,,,,,
1580,10/16/23 12:10:00 AM,23.304,,,,,
1581,10/16/23 12:20:00 AM,23.304,,,,,
1582,10/16/23 12:30:00 AM,23.304,,,,,
1583,10/16/23 12:40:00 AM,23.304,,,,,
1584,10/16/23 12:50:00 AM,23.280,,,,,
1585,10/16/23 01:00:00 AM,23.280,,,,,
1586,10/16/23 01:10:00 AM,23.280,,,,,
1587,10/16/23 01:20:00 AM,23.280,,,,,
1588,10/16/23 01:30:00 AM,23.280,,,,,
1589,10/16/23 01:40:00 AM,23.256,,,,,
1590,10/16/23 01:50:00 AM,23.256,,,,,
1591,10/16/23 02:00:00 AM,23.256,,,,,
1592,10/16/23 02:10:00 AM,23.256,,,,,
1593,10/16/23 02:20:00 AM,23.256,,,,,
1594,10/16/23 02:30:00 AM,23.256,,,,,
1595,10/16/23 02:40:00 AM,23.256,,,,,
1596,10/16/23 02:50:00 AM,23.256,,,,,
1597,10/16/23 03:00:00 AM,23.665,,,,,
1598,10/16/23 03:10:00 AM,26.573,,,,,
1599,10/16/23 03:20:00 AM,26.916,,,,,
1600,10/16/23 03:30:00 AM,29.340,,,,,
1601,10/16/23 03:40:00 AM,29.715,,,,,
1602,10/16/23 03:50:00 AM,30.343,,,,,
1603,10/16/23 04:00:00 AM,31.306,,,,,
1604,10/16/23 04:10:00 AM,31.740,,,,,
1605,10/16/23 04:20:00 AM,31.255,,,,,
1606,10/16/23 04:30:00 AM,30.950,,,,,
1607,10/16/23 04:40:00 AM,30.849,,,,,
1608,10/16/23 04:50:00 AM,30.773,,,,,
1609,10/16/23 05:00:00 AM,30.748,,,,,
1610,10/16/23 05:10:00 AM,30.697,,,,,
1611,10/16/23 05:20:00 AM,30.672,,,,,
1612,10/16/23 05:30:00 AM,30.697,,,,,
1613,10/16/23 05:40:00 AM,30.697,,,,,
1614,10/16/23 05:50:00 AM,30.596,,,,,
1615,10/16/23 06:00:00 AM,30.318,,,,,
1616,10/16/23 06:10:00 AM,30.091,,,,,
1617,10/16/23 06:20:00 AM,29.941,,,,,
1618,10/16/23 06:30:00 AM,29.916,,,,,
1619,10/16/23 06:40:00 AM,29.916,,,,,
1620,10/16/23 06:50:00 AM,29.865,,,,,
1621,10/16/23 07:00:00 AM,29.740,,,,,
1622,10/16/23 07:10:00 AM,29.414,,,,,
1623,10/16/23 07:20:00 AM,27.038,,,,,
1624,10/16/23 07:30:00 AM,26.304,,,,,
1625,10/16/23 07:40:00 AM,26.353,,,,,
1626,10/16/23 07:50:00 AM,26.524,,,,,
1627,10/16/23 08:00:00 AM,26.622,,,,,
1628,10/16/23 08:10:00 AM,26.622,,,,,
1629,10/16/23 08:20:00 AM,26.549,,,,,
1630,10/16/23 08:30:00 AM,26.451,,,,,
1631,10/16/23 08:40:00 AM,26.329,,,,,
1632,10/16/23 08:50:00 AM,26.207,,,,,
1633,10/16/23 09:00:00 AM,26.085,,,,,
1634,10/16/23 09:10:00 AM,25.987,,,,,
1635,10/16/23 09:20:00 AM,25.914,,,,,
1636,10/16/23 09:30:00 AM,25.817,,,,,
1637,10/16/23 09:40:00 AM,25.744,,,,,
1638,10/16/23 09:50:00 AM,25.671,,,,,
1639,10/16/23 10:00:00 AM,25.598,,,,,
1640,10/16/23 10:10:00 AM,25.525,,,,,
1641,10/16/23 10:20:00 AM,25.477,,,,,
1642,10/16/23 10:30:00 AM,25.428,,,,,
1643,10/16/23 10:40:00 AM,25.380,,,,,
1644,10/16/23 10:50:00 AM,25.331,,,,,
1645,10/16/23 11:00:00 AM,25.283,,,,,
1646,10/16/23 11:10:00 AM,25.234,,,,,
1647,10/16/23 11:20:00 AM,25.210,,,,,
1648,10/16/23 11:30:00 AM,25.186,,,,,
1649,10/16/23 11:40:00 AM,25.162,,,,,
1650,10/16/23 11:50:00 AM,25.186,,,,,
1651,10/16/23 12:00:00 PM,25.137,,,,,
1652,10/16/23 12:10:00 PM,25.089,,,,,
1653,10/16/23 12:20:00 PM,25.065,,,,,
1654,10/16/23 12:30:00 PM,25.040,,,,,
1655,10/16/23 12:40:00 PM,25.016,,,,,
1656,10/16/23 12:50:00 PM,24.992,,,,,
1657,10/16/23 01:00:00 PM,24.992,,,,,
1658,10/16/23 01:10:00 PM,24.992,,,,,
1659,10/16/23 01:20:00 PM,24.968,,,,,
1660,10/16/23 01:30:00 PM,24.919,,,,,
1661,10/16/23 01:40:00 PM,24.871,,,,,
1662,10/16/23 01:50:00 PM,24.847,,,,,
1663,10/16/23 02:00:00 PM,24.774,,,,,
1664,10/16/23 02:10:00 PM,24.750,,,,,
1665,10/16/23 02:20:00 PM,24.726,,,,,
1666,10/16/23 02:30:00 PM,24.702,,,,,
1667,10/16/23 02:40:00 PM,24.653,,,,,
1668,10/16/23 02:50:00 PM,24.605,,,,,
1669,10/16/23 03:00:00 PM,24.557,,,,,
1670,10/16/23 03:10:00 PM,24.484,,,,,
1671,10/16/23 03:20:00 PM,24.460,,,,,
1672,10/16/23 03:30:00 PM,24.412,,,,,
1673,10/16/23 03:40:00 PM,24.388,,,,,
1674,10/16/23 03:50:00 PM,24.363,,,,,
1675,10/16/23 04:00:00 PM,24.315,,,,,
1676,10/16/23 04:10:00 PM,24.291,,,,,
1677,10/16/23 04:20:00 PM,24.243,,,,,
1678,10/16/23 04:30:00 PM,24.219,,,,,
1679,10/16/23 04:40:00 PM,24.171,,,,,
1680,10/16/23 04:50:00 PM,24.146,,,,,
1681,10/16/23 05:00:00 PM,24.098,,,,,
1682,10/16/23 05:10:00 PM,24.074,,,,,
1683,10/16/23 05:20:00 PM,24.050,,,,,
1684,10/16/23 05:30:00 PM,24.026,,,,,
1685,10/16/23 05:40:00 PM,23.978,,,,,
1686,10/16/23 05:50:00 PM,23.954,,,,,
1687,10/16/23 06:00:00 PM,23.930,,,,,
1688,10/16/23 06:10:00 PM,23.905,,,,,
1689,10/16/23 06:20:00 PM,23.881,,,,,
1690,10/16/23 06:30:00 PM,23.857,,,,,
1691,10/16/23 06:40:00 PM,23.833,,,,,
1692,10/16/23 06:50:00 PM,23.809,,,,,
1693,10/16/23 07:00:00 PM,23.785,,,,,
1694,10/16/23 07:10:00 PM,23.761,,,,,
1695,10/16/23 07:20:00 PM,23.737,,,,,
1696,10/16/23 07:30:00 PM,23.737,,,,,
1697,10/16/23 07:40:00 PM,23.713,,,,,
1698,10/16/23 07:50:00 PM,23.689,,,,,
1699,10/16/23 08:00:00 PM,23.689,,,,,
1700,10/16/23 08:10:00 PM,23.665,,,,,
1701,10/16/23 08:20:00 PM,23.641,,,,,
1702,10/16/23 08:30:00 PM,23.641,,,,,
1703,10/16/23 08:40:00 PM,23.617,,,,,
1704,10/16/23 08:50:00 PM,23.617,,,,,
1705,10/16/23 09:00:00 PM,23.593,,,,,
1706,10/16/23 09:10:00 PM,23.593,,,,,
1707,10/16/23 09:20:00 PM,23.569,,,,,
1708,10/16/23 09:30:00 PM,23.569,,,,,
1709,10/16/23 09:40:00 PM,23.545,,,,,
1710,10/16/23 09:50:00 PM,23.545,,,,,
1711,10/16/23 10:00:00 PM,23.521,,,,,
1712,10/16/23 10:10:00 PM,23.521,,,,,
1713,10/16/23 10:20:00 PM,23.497,,,,,
1714,10/16/23 10:30:00 PM,23.497,,,,,
1715,10/16/23 10:40:00 PM,23.497,,,,,
1716,10/16/23 10:50:00 PM,23.472,,,,,
1717,10/16/23 11:00:00 PM,23.472,,,,,
1718,10/16/23 11:10:00 PM,23.472,,,,,
1719,10/16/23 11:20:00 PM,23.448,,,,,
1720,10/16/23 11:30:00 PM,23.448,,,,,
1721,10/16/23 11:40:00 PM,23.448,,,,,
1722,10/16/23 11:50:00 PM,23.424,,,,,
1723,10/17/23 12:00:00 AM,23.424,,,,,
